,week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,cumulative_weeks_in_top_10,id,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
1713,2022-01-09,TV (English),3,The Witcher,The Witcher: Season 2,57340000,4,ts57327,SHOW,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",2019.0,TV-MA,58.0,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],2.0,tt5180504,8.2,472202.0
1714,2022-01-09,TV (English),4,Emily in Paris,Emily in Paris: Season 2,50540000,3,ts84146,SHOW,"When ambitious Chicago marketing exec Emily unexpectedly lands her dream job in Paris, she embraces a new life as she juggles work, friends and romance.",2020.0,TV-MA,29.0,"['drama', 'comedy', 'romance']",['US'],2.0,tt8962124,6.9,86631.0
1715,2022-01-09,TV (English),5,Manifest,Manifest: Season 1,30160000,7,ts81294,SHOW,"After landing from a turbulent but routine flight, the crew and passengers of Montego Air Flight 828 discover five years have passed in what seemed like a few hours. As their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible.",2018.0,TV-14,42.0,"['drama', 'thriller', 'scifi']",['US'],4.0,tt8421350,7.1,53185.0
1716,2022-01-09,TV (English),6,The Witcher,The Witcher: Season 1,28510000,5,ts57327,SHOW,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",2019.0,TV-MA,58.0,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],2.0,tt5180504,8.2,472202.0
1717,2022-01-09,TV (English),7,Cobra Kai,Cobra Kai: Season 1,23850000,2,ts78801,SHOW,"This Karate Kid sequel series picks up 30 years after the events of the 1984 All Valley Karate Tournament and finds Johnny Lawrence on the hunt for redemption by reopening the infamous Cobra Kai karate dojo. This reignites his old rivalry with the successful Daniel LaRusso, who has been working to maintain the balance in his life without mentor Mr. Miyagi.",2018.0,TV-14,31.0,"['action', 'drama', 'sport', 'comedy']",['US'],5.0,tt7221388,8.5,166830.0
1718,2022-01-09,TV (English),8,Queer Eye,Queer Eye: Season 6,23060000,2,ts78558,SHOW,"An all-new “Fab Five” advise men on fashion, grooming, food, culture and design in this modern reboot of the Emmy Award-winning reality series.",2018.0,TV-14,47.0,['reality'],['US'],6.0,tt7259746,8.5,18710.0
1719,2022-01-09,TV (English),9,Cobra Kai,Cobra Kai: Season 3,20100000,1,ts78801,SHOW,"This Karate Kid sequel series picks up 30 years after the events of the 1984 All Valley Karate Tournament and finds Johnny Lawrence on the hunt for redemption by reopening the infamous Cobra Kai karate dojo. This reignites his old rivalry with the successful Daniel LaRusso, who has been working to maintain the balance in his life without mentor Mr. Miyagi.",2018.0,TV-14,31.0,"['action', 'drama', 'sport', 'comedy']",['US'],5.0,tt7221388,8.5,166830.0
1720,2022-01-09,TV (English),10,Cobra Kai,Cobra Kai: Season 2,19340000,1,ts78801,SHOW,"This Karate Kid sequel series picks up 30 years after the events of the 1984 All Valley Karate Tournament and finds Johnny Lawrence on the hunt for redemption by reopening the infamous Cobra Kai karate dojo. This reignites his old rivalry with the successful Daniel LaRusso, who has been working to maintain the balance in his life without mentor Mr. Miyagi.",2018.0,TV-14,31.0,"['action', 'drama', 'sport', 'comedy']",['US'],5.0,tt7221388,8.5,166830.0
1721,2022-01-09,TV (Non-English),1,Café con aroma de mujer,Café con aroma de mujer: Season 1,82980000,2,,,,,,,,,,,,
1722,2022-01-09,TV (Non-English),2,Rebelde,Rebelde: Season 1,33180000,1,ts311915,SHOW,Head back to Elite Way School as a new generation of students hope to win the Battle of the Bands.,2022.0,TV-MA,40.0,"['drama', 'romance', 'family', 'comedy', 'music']",['MX'],2.0,tt14153686,6.2,2492.0
1723,2022-01-09,TV (Non-English),3,The Queen of Flow,The Queen of Flow: Season 2,28480000,8,ts81821,SHOW,"After spending seventeen years in prison unfairly, a talented songwriter seeks revenge on the men who sank her and killed her family.",2018.0,TV-MA,45.0,"['drama', 'family', 'music']",['CO'],2.0,tt8560918,7.7,1247.0
1724,2022-01-09,TV (Non-English),4,Single’s Inferno,Single’s Inferno: Season 1,25800000,2,ts320183,SHOW,"On a deserted island, flirtatious singles look for love, because only as a couple can they leave the island for a romantic date in paradise.",2021.0,TV-PG,61.0,['reality'],['KR'],2.0,tt16283666,7.1,1608.0
1725,2022-01-09,TV (Non-English),5,The Silent Sea,The Silent Sea: Season 1,19710000,3,ts232107,SHOW,"During a perilous 24-hour mission on the moon, space explorers try to retrieve samples from an abandoned research facility steeped in classified secrets.",2021.0,TV-MA,45.0,"['scifi', 'thriller', 'horror', 'drama']",['KR'],1.0,tt11570202,6.9,19592.0
1726,2022-01-09,TV (Non-English),6,Money Heist,Money Heist: Part 5,18770000,12,ts56768,SHOW,An unusual group of robbers attempt to carry out the most perfect robbery in Spanish history - stealing 2.4 billion euros from the Royal Mint of Spain.,2017.0,TV-MA,49.0,"['thriller', 'action', 'crime', 'drama', 'european']",['ES'],5.0,tt6468322,8.2,461688.0
1727,2022-01-09,TV (Non-English),7,Our Beloved Summer,Our Beloved Summer: Season 1,15950000,3,ts313689,SHOW,"Years after filming a viral documentary in high school, two bickering ex-lovers get pulled back in front of the camera — and into each other's lives.",2021.0,TV-14,61.0,"['comedy', 'drama']",['KR'],1.0,,,
1728,2022-01-09,TV (Non-English),8,Squid Game,Squid Game: Season 1,14980000,17,ts220305,SHOW,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games—with high stakes. But, a tempting prize awaits the victor.",2021.0,TV-MA,55.0,"['action', 'thriller', 'drama']",['KR'],2.0,tt10919420,8.0,426967.0
1729,2022-01-09,TV (Non-English),9,Kitz,Kitz: Season 1,14650000,1,ts239188,SHOW,"A year after the tragic death of her brother, Lisi enters the decadent world of a Munich clique at a ski resort, but soon she kicks off an avalanche that reveals the truth behind the facade full of glamor, money and hedonism.",2021.0,TV-MA,44.0,"['drama', 'thriller']","['AT', 'DE']",1.0,tt12104930,5.7,2392.0
1730,2022-01-09,TV (Non-English),10,Daughter From Another Mother,Daughter From Another Mother: Season 2,13340000,3,,,,,,,,,,,,
1731,2022-01-02,Films (English),1,Don't Look Up,,152290000,2,tm856378,MOVIE,Two American astronomers attempt to warn humankind about an approaching comet that will wipe out life on planet Earth.,2021.0,R,138.0,"['comedy', 'drama', 'scifi']",['US'],,tt11286314,7.2,515337.0
1732,2022-01-02,Films (English),2,The Unforgivable,,21310000,4,tm1092864,MOVIE,A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.,2021.0,R,112.0,"['drama', 'crime']","['GB', 'US', 'DE']",,tt11233960,7.1,105353.0
1733,2022-01-02,Films (English),3,The Lost Daughter,,18260000,1,tm1080083,MOVIE,A woman's seaside vacation takes a dark turn when her obsession with a young mother forces her to confront secrets from her past.,2021.0,R,122.0,['drama'],"['GR', 'GB', 'US']",,tt9100054,6.7,58882.0
1734,2022-01-02,Films (English),4,Back to the Outback,,17720000,4,tm1020851,MOVIE,"Tired of being locked in a reptile house where humans gawk at them like they're monsters, a group of Australia's deadliest creatures plot a daring escape from their zoo to the Outback.",2021.0,PG,95.0,"['animation', 'comedy', 'family']","['AU', 'US']",,tt13575806,6.5,7896.0
1735,2022-01-02,Films (English),5,Red Notice,,14540000,8,tm404856,MOVIE,"An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",2021.0,PG-13,117.0,"['thriller', 'action', 'comedy', 'crime']",['US'],,tt7991608,6.3,264194.0
1736,2022-01-02,Films (English),6,Spider-Man: Homecoming,,14180000,3,,,,,,,,,,,,
1737,2022-01-02,Films (English),7,Fast & Furious Presents: Hobbs & Shaw,,12870000,2,,,,,,,,,,,,
1738,2022-01-02,Films (English),8,Death to 2021,,10380000,1,tm1134006,MOVIE,This comedic retrospective mixes archival footage and scripted sketches as it revisits all the dread — and occasional delight — that 2021 had to offer.,2021.0,,60.0,['comedy'],"['GB', 'US']",,tt16301388,6.3,14529.0
1739,2022-01-02,Films (English),9,Journey 2: The Mysterious Island,,5440000,1,,,,,,,,,,,,
1740,2022-01-02,Films (English),10,Spider-Man,,5430000,1,,,,,,,,,,,,
1741,2022-01-02,Films (Non-English),1,Lulli,,15210000,1,tm890013,MOVIE,"After getting electrocuted by an MRI machine, an ambitious young medical student begins to hear the thoughts of others.",2021.0,,90.0,"['fantasy', 'comedy', 'romance']",['BR'],,tt16282866,4.8,1452.0
1742,2022-01-02,Films (Non-English),2,Vicky and Her Mystery,,15160000,2,tm945448,MOVIE,"Stéphane decides to move to the beautiful mountains of Cantal in order to reconnect with his 8-year-old daughter, Victoria, who has been silent since her mother's disappearance. During a walk in the forest, a shepherd gives Victoria a puppy named ""Mystery"" who will gradually give her a taste for life. But very quickly, Stéphane discovers that the animal is in reality a wolf… Despite the warnings and the danger of this situation, he cannot bring himself to separate his daughter from this seemingly harmless ball of hair.",2021.0,,84.0,"['drama', 'family', 'european']",['FR'],,tt10945274,6.4,1900.0
1743,2022-01-02,Films (Non-English),3,Minnal Murali,,11440000,2,tm1086874,MOVIE,A tailor gains special powers after being struck by lightning but must take down an unexpected foe if he is to become the superhero his hometown in Kerala needs.,2021.0,,158.0,"['comedy', 'action', 'drama', 'fantasy', 'scifi']",['IN'],,tt7268738,8.1,24681.0
1744,2022-01-02,Films (Non-English),4,STAND BY ME Doraemon 2,,6730000,2,,,,,,,,,,,,
1745,2022-01-02,Films (Non-English),5,1000 Miles from Christmas,,6650000,2,tm1013111,MOVIE,"A Christmas tale, a romantic comedy and the story of a man in his 30s who learns reluctantly to get carried away by the Christmas spirit.",2021.0,,102.0,"['comedy', 'romance', 'fantasy', 'family']",['ES'],,tt13782052,5.7,1502.0
1746,2022-01-02,Films (Non-English),6,Intervenção,,3650000,1,,,,,,,,,,,,
1747,2022-01-02,Films (Non-English),7,The Whole Truth,,2780000,5,tm1125844,MOVIE,"When two siblings stumble on a strange hole in the wall of their grandparents' house, horrifying incidents reveal sinister secrets about their family.",2021.0,R,125.0,"['drama', 'horror', 'thriller']",['TH'],,tt15850662,5.1,3323.0
1748,2022-01-02,Films (Non-English),8,Anonymously Yours,,2060000,4,tm1129217,MOVIE,"After an accidental text message turns into a digital friendship, Vale and Alex start crushing on each other without realizing they've met in real life.",2021.0,R,101.0,"['drama', 'romance']",['MX'],,tt16088568,5.7,1718.0
1749,2022-01-02,Films (Non-English),9,The Hand of God,,2000000,3,tm991529,MOVIE,"In 1980s Naples, Italy, an awkward Italian teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona.",2021.0,R,130.0,['drama'],['IT'],,tt12680684,7.4,30235.0
1750,2022-01-02,Films (Non-English),10,Sooryavanshi,,1970000,5,tm466544,MOVIE,"A fearless, faithful albeit slightly forgetful Mumbai cop, Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India pulls out all the stops and stunts to thwart a major conspiracy to attack his city.",2021.0,,145.0,"['action', 'thriller', 'crime']",['IN'],,tt9531772,6.3,75952.0
1751,2022-01-02,TV (English),1,Cobra Kai,Cobra Kai: Season 4,120060000,1,ts78801,SHOW,"This Karate Kid sequel series picks up 30 years after the events of the 1984 All Valley Karate Tournament and finds Johnny Lawrence on the hunt for redemption by reopening the infamous Cobra Kai karate dojo. This reignites his old rivalry with the successful Daniel LaRusso, who has been working to maintain the balance in his life without mentor Mr. Miyagi.",2018.0,TV-14,31.0,"['action', 'drama', 'sport', 'comedy']",['US'],5.0,tt7221388,8.5,166830.0
1752,2022-01-02,TV (English),2,The Witcher,The Witcher: Season 2,94270000,3,ts57327,SHOW,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",2019.0,TV-MA,58.0,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],2.0,tt5180504,8.2,472202.0
1753,2022-01-02,TV (English),3,Emily in Paris,Emily in Paris: Season 2,91980000,2,ts84146,SHOW,"When ambitious Chicago marketing exec Emily unexpectedly lands her dream job in Paris, she embraces a new life as she juggles work, friends and romance.",2020.0,TV-MA,29.0,"['drama', 'comedy', 'romance']",['US'],2.0,tt8962124,6.9,86631.0
1754,2022-01-02,TV (English),4,The Witcher,The Witcher: Season 1,42890000,4,ts57327,SHOW,"Geralt of Rivia, a mutated monster-hunter for hire, journeys toward his destiny in a turbulent world where people often prove more wicked than beasts.",2019.0,TV-MA,58.0,"['scifi', 'action', 'horror', 'drama', 'fantasy']",['US'],2.0,tt5180504,8.2,472202.0
1755,2022-01-02,TV (English),5,Stay Close,Stay Close: Limited Series,31290000,1,ts281927,SHOW,"The lives of a photojournalist, a soccer mom and a homicide detective are disturbed by a terrible event from the past.",2021.0,TV-MA,47.0,"['crime', 'drama', 'thriller']",['GB'],1.0,tt2201227,6.9,30197.0
1756,2022-01-02,TV (English),6,Emily in Paris,Emily in Paris: Season 1,25170000,2,ts84146,SHOW,"When ambitious Chicago marketing exec Emily unexpectedly lands her dream job in Paris, she embraces a new life as she juggles work, friends and romance.",2020.0,TV-MA,29.0,"['drama', 'comedy', 'romance']",['US'],2.0,tt8962124,6.9,86631.0
1757,2022-01-02,TV (English),7,Queer Eye,Queer Eye: Season 6,14420000,1,ts78558,SHOW,"An all-new “Fab Five” advise men on fashion, grooming, food, culture and design in this modern reboot of the Emmy Award-winning reality series.",2018.0,TV-14,47.0,['reality'],['US'],6.0,tt7259746,8.5,18710.0
1758,2022-01-02,TV (English),8,Cobra Kai,Cobra Kai: Season 1,13450000,1,ts78801,SHOW,"This Karate Kid sequel series picks up 30 years after the events of the 1984 All Valley Karate Tournament and finds Johnny Lawrence on the hunt for redemption by reopening the infamous Cobra Kai karate dojo. This reignites his old rivalry with the successful Daniel LaRusso, who has been working to maintain the balance in his life without mentor Mr. Miyagi.",2018.0,TV-14,31.0,"['action', 'drama', 'sport', 'comedy']",['US'],5.0,tt7221388,8.5,166830.0
1759,2022-01-02,TV (English),9,Crime Scene: The Times Square Killer,Crime Scene: The Times Square Killer: Limited Series,13070000,1,ts320426,SHOW,"In 1970s NYC, the “Torso Killer” preys on women to fulfill his grotesque fantasies while eluding police. A docuseries dive into crime’s darkest places.",2021.0,TV-MA,49.0,"['thriller', 'documentation', 'crime', 'history']",['US'],1.0,tt16027926,6.5,3974.0
1760,2022-01-02,TV (English),10,WWII in Color: Road to Victory,WWII in Color: Road to Victory: Season 1,12680000,2,ts321966,SHOW,Gripping historical footage and expert commentary give detailed insights into the leading figures and decisive turning points of World War II.,2021.0,,51.0,"['documentation', 'war', 'history']",['GB'],1.0,tt16477402,8.2,1684.0
